t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1603672,0.1943,-0.1504,1.0327,5.62,7.26,-17.70
1603685,0.2266,-0.1289,1.0127,7.45,7.75,-23.62
1603698,0.2402,-0.0972,0.9893,8.97,8.12,-28.08
1603710,0.2412,-0.0571,0.9873,9.58,8.42,-27.47
1603723,0.2520,-0.0161,0.9712,9.89,7.93,-25.82
1603736,0.2554,0.0366,0.9780,9.64,8.48,-25.76
1603749,0.2803,0.0703,0.9839,10.25,9.34,-28.87
1603761,0.3301,0.1035,0.9868,10.56,10.99,-35.40
1603774,0.3931,0.1406,0.9976,10.31,12.88,-40.41
1603787,0.4443,0.1758,1.0171,9.40,14.40,-37.23
1603799,0.4556,0.2095,1.0317,6.84,15.50,-26.86
1603812,0.4644,0.2173,1.0498,5.19,16.85,-19.41
1603825,0.4639,0.2188,1.0728,3.97,19.29,-19.10
1603837,0.4351,0.2388,1.0737,3.60,21.91,-21.97
1603850,0.4360,0.2295,1.0781,3.17,24.90,-25.27
1603863,0.4346,0.2148,1.0693,2.93,27.53,-27.77
1603875,0.4282,0.1875,1.0610,2.62,30.03,-28.38
1603888,0.4185,0.1582,1.0400,2.62,32.53,-29.30
1603901,0.4146,0.1260,1.0234,2.87,34.91,-28.63
1603914,0.4019,0.1143,0.9976,2.62,36.38,-22.16
1603926,0.3804,0.0933,0.9614,2.26,37.66,-15.14
1603939,0.3862,0.1328,0.8604,1.53,38.64,-11.11
1603952,0.3071,0.2222,0.9341,3.36,40.34,-6.96
1603964,0.2397,0.1211,0.8579,1.83,40.65,1.46
1603977,0.2681,0.2231,0.8296,2.32,41.32,3.23
1603990,0.1514,0.2627,0.7969,2.62,42.60,0.31
1604002,0.1333,0.2637,0.8281,3.72,43.40,-5.07
1604015,0.1094,0.2461,0.8086,2.87,44.25,-8.67
1604028,0.0894,0.3066,0.8237,3.30,44.68,-10.86
1604041,0.0557,0.2607,0.8037,2.87,44.62,-13.24
1604053,-0.0015,0.2773,0.8193,3.30,45.29,-15.44
1604066,-0.0771,0.2485,0.8672,2.81,44.98,-17.03
1604079,-0.1035,0.2637,0.9116,2.32,44.74,-17.52
1604091,-0.1987,0.2773,0.9590,1.40,43.64,-16.54
1604104,-0.1860,0.2495,0.9829,0.43,43.21,-14.53
1604117,-0.2593,0.2158,0.9985,-0.18,41.75,-14.65
1604129,-0.1899,0.1748,1.0059,0.37,42.60,-19.71
1604142,-0.2554,0.1128,1.0044,1.04,41.81,-24.23
1604155,-0.2998,0.0815,1.0337,0.37,41.99,-24.48
1604167,-0.1709,0.0469,1.0488,0.73,41.08,-26.61
1604180,-0.3188,-0.0171,1.0356,0.43,40.89,-30.58
1604193,-0.2070,0.0347,1.0020,1.95,42.54,-40.71
1604206,-0.0596,0.0005,0.9790,3.91,44.98,-55.05
1604218,0.0122,-0.0615,0.9497,5.07,48.34,-69.58
1604231,0.0298,-0.0293,0.9424,5.74,51.76,-76.23
1604244,0.0557,-0.0835,0.9414,5.13,53.96,-74.83
1604256,0.0430,-0.1694,0.8979,3.36,54.57,-65.92
1604269,0.0024,-0.2388,0.8892,0.98,54.14,-45.04
1604282,-0.1318,-0.2773,0.9321,-2.20,51.70,-14.89
1604294,-0.2305,-0.2729,0.9619,-5.19,47.91,17.70
1604307,-0.3193,-0.3159,0.9419,-7.02,44.49,45.96
1604320,-0.4199,-0.4453,0.8765,-7.08,41.14,61.83
1604333,-0.5015,-0.4263,0.8486,-4.64,40.28,64.64
1604345,-0.5342,-0.4556,0.7573,0.98,38.27,52.67
1604358,-0.6367,-0.4233,0.7397,5.55,38.45,33.94
1604371,-0.5669,-0.3413,0.7754,10.86,38.39,17.03
1604383,-0.7051,-0.3271,0.7559,13.85,36.13,8.42
1604396,-0.6855,-0.2720,0.7554,15.75,34.06,3.30
1604409,-0.6504,-0.1963,0.7515,17.70,31.86,-2.50
1604421,-0.6567,-0.1821,0.7256,19.71,30.15,-8.48
1604434,-0.6152,-0.1997,0.7158,21.42,28.93,-14.34
1604447,-0.6499,-0.1807,0.7280,22.71,27.10,-19.53
1604459,-0.6421,-0.1465,0.7266,24.35,26.18,-25.51
1604472,-0.6255,-0.1011,0.7422,25.21,24.78,-31.43
1604485,-0.6714,-0.0513,0.7700,26.31,23.62,-37.48
1604498,-0.6309,-0.0293,0.8032,26.37,22.52,-41.75
1604510,-0.6167,0.0190,0.8467,25.94,21.36,-42.91
1604523,-0.6216,0.0376,0.8530,24.66,19.78,-38.27
1604536,-0.6445,0.0986,0.9985,21.79,17.03,-28.38
1604548,-0.6426,0.1128,0.9185,19.59,15.14,-19.59
1604561,-0.6606,0.0830,0.9570,17.58,13.43,-16.36
1604574,-0.6436,0.1191,0.9868,16.42,13.00,-19.78
1604586,-0.5884,0.1528,0.9590,15.69,12.94,-28.44
1604599,-0.5469,0.1997,0.9536,14.77,14.22,-37.60
1604612,-0.5093,0.1929,0.9526,13.43,14.47,-42.97
1604625,-0.5371,0.1353,0.9507,11.11,14.40,-42.79
1604637,-0.5088,0.1572,0.9570,8.36,14.28,-37.72
1604650,-0.5215,0.1621,0.9370,5.07,13.00,-28.02
1604663,-0.5454,0.1338,0.9404,1.89,11.90,-19.10
1604675,-0.5410,0.1152,0.9551,0.00,11.54,-18.98
1604688,-0.5449,0.0972,0.9561,-0.73,12.45,-26.98
1604701,-0.5117,0.0771,0.9478,-0.92,13.73,-36.44
1604713,-0.5166,0.0630,0.9219,-1.71,13.79,-39.98
1604726,-0.5200,0.0586,0.9229,-3.11,13.61,-36.80
1604739,-0.5200,0.0649,0.9160,-5.00,13.00,-32.90
1604751,-0.5200,0.1006,0.8867,-6.84,12.51,-31.56
1604764,-0.5322,0.1279,0.8682,-8.24,12.21,-30.03
1604777,-0.5566,0.1235,0.8647,-10.13,11.29,-27.89
1604790,-0.5493,0.1001,0.8457,-11.66,10.62,-26.61
1604802,-0.5610,0.0918,0.8623,-13.12,9.52,-22.95
1604815,-0.5542,0.0615,0.8687,-14.89,8.42,-17.46
1604828,-0.5518,0.0288,0.8638,-16.17,7.20,-12.33
1604840,-0.5596,-0.0049,0.8682,-17.09,5.92,-6.47
1604853,-0.6011,-0.0259,0.8667,-18.01,4.21,0.85
1604866,-0.6230,-0.0796,0.8882,-17.94,2.99,5.86
1604878,-0.6392,-0.1587,0.9258,-17.27,1.95,5.31
1604891,-0.6357,-0.1660,0.9404,-15.32,1.95,-1.95
1604904,-0.5903,-0.2041,0.9277,-11.96,2.50,-12.70
1604916,-0.5835,-0.2524,0.9263,-9.09,2.50,-20.26
1604929,-0.5566,-0.2451,0.9155,-6.65,2.81,-22.89
1604942,-0.5308,-0.2202,0.8867,-4.27,2.26,-24.78
1604955,-0.5361,-0.2207,0.8501,-2.20,2.62,-25.88
1604967,-0.5054,-0.1963,0.8330,-0.49,2.32,-25.21
1604980,-0.5142,-0.1519,0.7939,0.98,1.89,-21.97
1604993,-0.5220,-0.0938,0.7690,1.10,1.16,-15.08
1605005,-0.5371,-0.0405,0.7661,1.16,0.18,-9.52
1605018,-0.5439,-0.0435,0.7700,1.34,-0.12,-9.28
1605031,-0.5317,-0.0181,0.7778,2.08,0.06,-13.73
1605043,-0.5337,-0.0117,0.7671,2.93,0.55,-17.94
1605056,-0.5684,-0.0205,0.7793,3.23,0.61,-18.31
1605069,-0.6011,-0.0688,0.7783,3.48,0.00,-19.78
1605082,-0.5796,-0.1338,0.7617,4.58,0.67,-26.98
1605094,-0.5786,-0.1597,0.7573,6.65,1.34,-32.90
1605107,-0.6509,-0.1802,0.7729,7.63,0.43,-31.13
1605120,-0.6689,-0.1831,0.7671,7.57,-0.92,-25.63
1605132,-0.6440,-0.1670,0.7715,8.48,-1.53,-23.19
1605145,-0.6865,-0.1328,0.7720,9.52,-2.50,-26.31
1605158,-0.6396,-0.0947,0.7827,11.41,-1.46,-35.28
1605170,-0.6660,-0.1914,0.7705,13.73,-1.16,-49.80
1605183,-0.6309,-0.2446,0.9106,16.54,1.71,-63.05
1605196,-0.6338,-0.2539,0.9355,17.94,0.49,-68.18
1605208,-0.5229,-0.0137,0.8960,17.70,0.85,-61.52
1605221,-0.4653,-0.0239,0.8975,15.32,-0.79,-44.37
1605234,-0.5303,-0.0498,0.8662,11.90,-3.91,-20.26
1605247,-0.5449,-0.0542,0.9897,8.24,-5.92,6.96
1605259,-0.6274,-0.1460,1.0576,6.71,-10.38,24.48
1605272,-0.4497,-0.2383,0.9663,10.80,-8.42,18.49
1605285,-0.4932,-0.2207,0.9307,16.36,-7.26,-2.56
1605297,-0.6626,-0.2246,0.9307,19.84,-5.68,-16.54
1605310,-0.6450,-0.1851,0.9634,20.81,-5.31,-22.77
1605323,-0.6226,-0.1240,0.8809,22.89,-6.53,-35.95
1605335,-0.4434,0.0957,0.9180,23.50,-4.39,-47.12
1605348,-0.4775,0.2920,0.9331,21.12,-5.49,-45.78
1605361,-0.6348,0.3247,0.9048,16.85,-7.26,-32.23
1605374,-0.5952,0.2305,0.8989,12.15,-8.97,-22.28
1605386,-0.4556,0.0581,0.8735,12.70,-8.54,-36.56
1605399,-0.3633,-0.0630,0.8569,15.93,-4.21,-66.59
1605412,-0.3408,-0.0205,0.8677,16.91,-1.16,-85.08
1605424,-0.2490,-0.0737,0.8135,17.03,-0.49,-82.95
1605437,-0.2217,-0.0791,0.8066,13.37,-1.83,-60.97
1605450,-0.1416,-0.0259,0.8320,8.30,-3.60,-28.56
1605462,-0.3970,-0.0391,0.8887,4.03,-8.48,8.91
1605475,-0.3628,-0.0962,0.9971,-0.37,-11.11,41.93
1605488,-0.2856,-0.0898,1.0210,0.49,-12.63,51.64
1605500,-0.4902,-0.2988,0.9414,7.45,-10.19,40.95
1605513,-0.4077,-0.0522,0.9150,11.54,-8.61,26.55
1605526,-0.4512,0.1567,0.8960,11.90,-10.19,16.78
1605539,-0.3062,0.0605,0.9497,10.86,-7.02,9.16
1605551,-0.2715,0.0547,0.9448,10.01,-4.39,0.24
1605564,-0.2300,-0.0337,0.8975,12.27,-2.81,-5.68
1605577,-0.2163,-0.1670,0.9414,12.82,-0.49,-8.91
1605589,-0.2256,-0.0493,0.9282,12.88,2.20,-8.30
1605602,-0.2866,-0.0542,0.9175,13.24,2.81,-6.35
1605615,-0.4106,-0.0029,0.8926,13.31,3.36,-6.04
1605627,-0.4380,0.0107,0.8911,13.37,3.30,-6.10
1605640,-0.2959,-0.0469,0.9111,11.78,4.15,0.12
1605653,-0.2637,0.1074,0.9194,10.25,4.21,9.89
1605666,-0.3418,0.0493,0.9175,9.70,5.80,11.78
1605678,-0.7490,0.1226,0.8657,7.51,2.20,8.06
1605691,-0.2349,-0.0942,0.8481,9.70,5.55,-2.26
1605704,-0.2798,0.6553,0.9478,9.16,7.57,-19.47
1605716,-0.3853,0.3418,1.0244,10.50,12.88,-36.50
1605729,-0.7598,0.0195,0.8242,4.82,11.78,-38.76
1605742,-0.5352,0.1602,0.9043,7.32,9.34,-44.31
1605754,-0.2944,-0.3447,0.8530,10.56,13.43,-49.74
1605767,-0.6533,0.0474,0.9214,7.75,10.86,-49.01
1605780,-0.7666,0.4409,0.8691,8.12,9.34,-48.22
1605792,-0.7681,0.1738,0.8506,6.16,8.24,-47.73
1605805,-0.6890,0.0127,0.8750,2.26,5.00,-37.11
1605818,-0.7524,-0.0273,0.8408,2.26,2.32,-22.40
1605831,-0.6968,-0.0952,0.8506,-0.12,-2.26,-6.59
1605843,-0.6680,-0.1069,0.8721,-2.81,-6.10,6.90
1605857,-0.5361,-0.1655,0.8491,-1.40,-5.31,8.97
1605870,-0.5293,-0.2285,0.8667,0.73,-6.10,1.10
1605882,-0.5396,-0.1211,0.8599,2.38,-4.70,0.37
1605895,-0.6211,0.0083,0.8735,1.71,-7.26,3.23
1605908,-0.6152,0.1011,0.8901,0.61,-7.51,1.22
1605920,-0.5713,0.0654,0.8765,0.61,-8.12,-3.05
1605933,-0.3535,-0.0220,0.8931,1.34,-6.71,-7.26
1605946,-0.2217,-0.1143,0.9067,1.83,-4.94,-12.33
1605958,-0.3267,-0.1123,0.8984,2.26,-2.81,-12.45
1605971,-0.4395,-0.0938,0.8896,2.50,-3.05,-8.73
1605984,-0.4370,-0.1177,0.8916,2.32,-3.17,-3.54
1605997,-0.4683,-0.1084,0.8882,2.14,-3.60,0.67
1606009,-0.4883,-0.1719,0.8833,2.62,-4.33,6.16
1606022,-0.3613,-0.1729,0.8784,3.17,-4.58,6.90
1606035,-0.3555,-0.1270,0.8799,4.52,-3.23,1.65
1606047,-0.4570,0.0078,0.8965,5.31,-2.14,0.79
1606060,-0.5190,0.0244,0.8975,5.07,-2.20,-1.16
1606073,-0.4312,-0.0327,0.8979,4.76,-1.89,-7.63
1606085,-0.3799,0.0337,0.8975,4.94,0.18,-19.53
1606098,-0.4009,0.0000,0.9019,8.00,3.36,-38.33
1606111,-0.4014,-0.0669,0.9165,9.89,5.98,-56.15
1606124,-0.3818,-0.0864,0.9189,12.02,7.69,-66.83
1606136,-0.3472,-0.1118,0.9497,12.45,8.42,-68.66
1606149,-0.4121,-0.0713,0.9404,13.43,8.67,-66.35
1606162,-0.4365,-0.0996,0.9810,13.18,8.30,-63.23
1606174,-0.4922,-0.1333,0.9897,12.94,8.24,-61.89
1606187,-0.4580,-0.1743,1.0034,13.00,6.96,-53.83
1606200,-0.5347,-0.1753,0.9409,10.13,2.87,-34.61
1606212,-0.5381,-0.1367,0.9185,9.09,-0.67,-19.10
1606225,-0.5420,-0.1260,0.9146,7.93,-3.36,-14.71
1606238,-0.5444,-0.0737,0.8823,8.00,-5.13,-15.44
1606250,-0.5132,-0.0693,0.8765,7.32,-7.20,-10.19
1606263,-0.5327,-0.0625,0.8940,5.07,-10.25,0.12
1606276,-0.5142,-0.0391,0.8828,3.36,-12.76,6.90
1606289,-0.5005,-0.0166,0.8643,2.26,-13.79,5.19
1606302,-0.4995,0.0156,0.8525,2.20,-14.22,-1.59
1606315,-0.4531,0.0195,0.8628,1.59,-14.22,-6.41
1606328,-0.3931,0.0327,0.8574,0.37,-14.10,-7.26
1606340,-0.3721,0.0381,0.8784,-1.40,-12.45,-5.80
1606353,-0.3311,0.0410,0.8828,-2.50,-9.46,-7.39
1606366,-0.3169,0.0493,0.8843,-1.95,-4.39,-11.84
1606378,-0.3193,0.0444,0.8779,-0.61,-0.18,-15.75
1606391,-0.3599,0.0396,0.8701,0.00,1.83,-9.34
1606404,-0.3955,0.0112,0.8701,-0.67,1.65,2.32
1606416,-0.4390,0.0083,0.8838,-2.01,0.92,9.40
1606429,-0.4902,0.0161,0.8916,-3.11,0.92,7.45
1606442,-0.5063,-0.0151,0.8438,-3.17,0.79,-2.20
1606455,-0.5020,0.0122,0.8662,-0.61,1.77,-14.77
1606467,-0.5464,-0.0459,0.8984,0.37,0.73,-13.24
1606480,-0.5146,-0.0850,0.9204,-2.62,-1.34,-0.18
1606493,-0.5176,-0.0269,0.9341,-3.60,-3.48,9.70
1606505,-0.4692,-0.0376,0.9570,-4.46,-3.72,10.19
1606518,-0.4575,-0.0273,0.9453,-4.15,-3.30,4.46
1606531,-0.4443,-0.0391,0.9438,-3.60,-2.87,1.65
1606543,-0.4238,-0.0469,0.9604,-4.70,-3.48,3.17
1606556,-0.3848,-0.0488,0.9614,-5.31,-4.21,3.91
1606569,-0.3994,-0.0444,0.9287,-5.43,-3.85,1.10
1606582,-0.4077,-0.0391,0.8960,-5.19,-3.60,-5.13
1606594,-0.3979,-0.0356,0.8750,-4.46,-3.23,-10.56
1606607,-0.4199,-0.0591,0.8770,-4.76,-3.30,-13.85
1606620,-0.4233,-0.0718,0.8862,-5.43,-3.48,-17.09
1606632,-0.4185,-0.0796,0.8911,-5.55,-3.66,-20.08
1606645,-0.4180,-0.0957,0.8931,-5.55,-3.78,-21.12
1606658,-0.4502,-0.0967,0.8975,-5.62,-4.21,-19.17
1606670,-0.4604,-0.1133,0.8945,-5.92,-5.13,-14.95
1606683,-0.4634,-0.1294,0.8833,-6.29,-4.88,-12.15
1606696,-0.4756,-0.1333,0.8716,-5.43,-4.09,-11.05
1606708,-0.4697,-0.1421,0.8604,-4.52,-3.11,-10.38
1606721,-0.4521,-0.1538,0.8657,-4.03,-1.77,-7.45
1606734,-0.4517,-0.1465,0.8745,-3.42,-1.40,-3.11
1606747,-0.4531,-0.1387,0.8853,-3.11,-1.16,0.67
1606759,-0.4595,-0.1357,0.8877,-2.87,-1.28,2.87
1606772,-0.4468,-0.1313,0.8789,-2.50,-1.53,3.97
1606785,-0.4678,-0.1226,0.8643,-1.77,-1.83,4.27
1606797,-0.4839,-0.1323,0.8652,-1.46,-2.56,3.05
1606810,-0.4775,-0.1187,0.8613,-0.92,-2.38,1.04
1606823,-0.4683,-0.1235,0.8779,-0.55,-2.08,-0.24
1606835,-0.4556,-0.1201,0.8989,-0.79,-1.65,0.67
1606848,-0.4600,-0.1084,0.9067,-0.79,-1.16,2.62
1606861,-0.4878,-0.1045,0.9058,-0.92,-1.10,3.72
1606874,-0.4756,-0.1143,0.9126,-0.92,-1.40,3.48
1606886,-0.4473,-0.1133,0.9077,-0.92,-1.46,2.69
1606899,-0.4443,-0.1152,0.9180,-1.34,-2.08,1.89
1606912,-0.4136,-0.1074,0.9136,-1.10,-2.38,1.46
1606924,-0.4229,-0.1016,0.9131,-1.10,-2.87,1.65
1606937,-0.4321,-0.1021,0.9097,-1.40,-3.23,2.62
1606950,-0.4268,-0.1089,0.8979,-1.40,-3.66,2.81
1606962,-0.4277,-0.1055,0.8931,-1.28,-3.66,-0.06
1606975,-0.4146,-0.0996,0.8921,-0.61,-3.30,-4.39
1606988,-0.4165,-0.0991,0.9009,-0.43,-2.81,-6.96
1607000,-0.4058,-0.1060,0.9072,-0.37,-2.38,-6.29
1607013,-0.4146,-0.1060,0.9053,-0.49,-2.14,-3.42
1607026,-0.4189,-0.1143,0.9033,-0.79,-1.65,-1.65
1607039,-0.4351,-0.1138,0.8882,-0.43,-1.34,-3.11
1607051,-0.4292,-0.1211,0.8867,-0.24,-0.67,-4.76
1607064,-0.4390,-0.1245,0.8818,-0.06,-0.55,-4.64
1607077,-0.4390,-0.1289,0.8818,-0.12,-0.55,-3.91
1607089,-0.4258,-0.1255,0.8877,-0.24,-0.43,-2.93
1607102,-0.4448,-0.1211,0.8901,0.12,-0.67,-2.75
1607115,-0.4336,-0.1191,0.9048,0.24,-0.67,-3.05
1607127,-0.4355,-0.1094,0.9185,0.31,-0.73,-3.05
1607140,-0.4292,-0.1143,0.9243,0.43,-0.79,-2.38
1607153,-0.4458,-0.1113,0.9189,0.24,-0.98,-2.44
1607166,-0.4351,-0.1143,0.9204,0.37,-0.85,-3.91
1607178,-0.4297,-0.1128,0.9199,0.49,-0.43,-6.41
1607191,-0.4141,-0.1147,0.9204,0.61,-0.18,-8.73
1607204,-0.4136,-0.1196,0.9204,0.61,-0.06,-8.85
1607216,-0.4150,-0.1318,0.9102,0.55,-0.37,-6.59
1607229,-0.4370,-0.1284,0.9067,0.37,-0.67,-3.85
1607242,-0.4346,-0.1147,0.9062,0.24,-1.22,-3.48
1607254,-0.4233,-0.1064,0.9092,0.49,-1.22,-3.78
1607267,-0.4355,-0.1128,0.9058,0.24,-1.83,-1.77
1607280,-0.4399,-0.1128,0.9146,-0.12,-2.32,1.46
1607292,-0.4468,-0.1157,0.9204,0.00,-2.99,3.54
1607305,-0.4429,-0.1138,0.9141,0.06,-3.05,3.60
1607318,-0.4521,-0.1040,0.9224,0.61,-3.11,3.05
1607331,-0.4468,-0.1050,0.9165,1.04,-3.42,3.17
1607343,-0.4468,-0.0957,0.9175,1.46,-3.42,3.72
1607356,-0.4517,-0.0952,0.9175,2.32,-3.54,3.72
1607369,-0.4214,-0.0981,0.9351,3.17,-3.54,2.62
1607381,-0.4229,-0.0850,0.9268,3.97,-3.23,0.73
1607394,-0.4434,-0.0698,0.9214,5.49,-2.75,-1.83
1607407,-0.4639,-0.0640,0.9277,7.08,-2.26,-2.38
1607419,-0.4639,-0.0938,0.9185,8.36,-2.32,-3.54
1607432,-0.2949,0.0293,0.9585,13.00,-2.26,-11.47
1607445,-0.6006,-0.1655,0.8794,12.57,0.12,-16.54
1607458,-0.3213,-0.0200,0.9102,13.61,-0.24,-10.80
1607470,-0.4966,-0.0190,0.8867,16.24,-0.73,-7.45
1607483,-0.3711,-0.0625,0.8921,17.46,0.79,-5.00
1607496,-0.4531,-0.0547,0.8867,19.23,0.49,-4.09
1607508,-0.4111,-0.0557,0.8794,20.81,1.46,-4.33
1607521,-0.4043,-0.0537,0.8838,22.40,2.38,-4.33
1607534,-0.4116,-0.0410,0.8789,23.80,3.05,-3.48
1607546,-0.3794,-0.0400,0.8750,25.02,3.54,-1.40
1607559,-0.3760,-0.0464,0.8813,26.12,4.21,-0.31
1607572,-0.3794,-0.0347,0.8882,27.10,4.58,-1.46
1607584,-0.3818,-0.0356,0.8857,27.77,5.68,-1.71
1607597,-0.3931,-0.0444,0.8892,27.77,5.86,-0.67
1607610,-0.4092,-0.0391,0.8950,27.28,5.62,1.16
1607623,-0.4214,-0.0342,0.9014,26.73,5.43,2.08
1607635,-0.4111,-0.0386,0.9126,26.43,5.62,-0.06
1607648,-0.4092,-0.0347,0.9175,25.70,5.43,-3.54
1607661,-0.4287,-0.0479,0.9106,24.29,5.62,-2.50
1607673,-0.4336,-0.0610,0.9160,22.40,4.33,1.16
1607686,-0.4214,-0.0532,0.9258,20.20,3.36,3.78
1607699,-0.4136,-0.0552,0.9292,18.43,3.17,2.87
1607711,-0.4019,-0.0498,0.9233,16.60,3.05,-0.98
1607724,-0.4004,-0.0513,0.9229,14.65,3.11,-4.52
1607737,-0.4082,-0.0552,0.9238,12.33,2.38,-5.19
1607750,-0.4219,-0.0596,0.9131,9.58,1.71,-3.60
1607762,-0.4292,-0.0625,0.9102,6.84,1.04,-2.69
1607775,-0.4404,-0.0586,0.9121,4.33,0.31,-3.42
1607788,-0.4429,-0.0576,0.9077,1.53,-0.18,-3.97
1607800,-0.4287,-0.0625,0.9136,-1.22,-1.22,-4.15
1607813,-0.4121,-0.0615,0.9233,-3.66,-1.95,-4.94
1607826,-0.4131,-0.0649,0.9233,-6.16,-2.38,-5.62
1607838,-0.3999,-0.0625,0.9233,-8.48,-3.30,-5.86
1607851,-0.4019,-0.0679,0.9268,-11.35,-3.60,-4.82
1607864,-0.4043,-0.0747,0.9282,-13.98,-3.91,-3.54
1607876,-0.4087,-0.0811,0.9238,-15.99,-4.94,-3.48
1607889,-0.3970,-0.0737,0.9287,-18.19,-4.94,-3.97
1607902,-0.3989,-0.0825,0.9268,-19.96,-5.37,-4.46
1607915,-0.3994,-0.0820,0.9307,-21.79,-5.98,-4.64
1607927,-0.3892,-0.0933,0.9331,-23.44,-5.92,-4.64
1607940,-0.3984,-0.0933,0.9351,-25.09,-6.53,-3.54
1607953,-0.4048,-0.0825,0.9331,-26.61,-6.96,-1.89
1607965,-0.4155,-0.0894,0.9253,-28.08,-7.20,-0.12
1607978,-0.4160,-0.0889,0.9336,-29.11,-7.69,0.06
1607991,-0.4258,-0.0815,0.9282,-29.91,-7.93,-1.28
1608003,-0.4233,-0.0645,0.9385,-30.46,-7.51,-2.44
1608016,-0.4336,-0.0576,0.9360,-30.70,-7.75,-2.87
1608029,-0.4214,-0.0645,0.9326,-30.88,-7.87,-2.38
1608041,-0.4141,-0.0649,0.9312,-31.31,-8.00,-2.38
1608054,-0.4321,-0.0405,0.9268,-31.25,-7.69,-2.87
1608067,-0.4502,-0.0332,0.9263,-30.88,-7.75,-2.69
1608080,-0.4409,-0.0439,0.9282,-30.82,-8.12,-0.92
1608092,-0.4277,-0.0435,0.9268,-30.70,-7.45,-0.18
1608105,-0.4092,0.3545,0.9761,-14.04,-8.18,2.26
1608118,-0.3867,-0.3169,0.9600,-22.03,-5.55,-4.52
1608130,-0.4141,0.0264,0.8496,-19.29,-4.21,-6.90
1608143,-0.4419,-0.0649,0.9380,-19.35,-4.58,-0.24
1608156,-0.4058,-0.0332,0.9214,-19.65,-4.82,3.17
1608168,-0.4194,-0.0181,0.9106,-17.40,-4.58,1.16
1608181,-0.4004,-0.0576,0.9106,-16.42,-3.17,0.18
1608194,-0.4058,-0.0591,0.9048,-15.20,-3.05,0.92
1608207,-0.4014,-0.0718,0.9038,-14.04,-2.56,2.08
1608219,-0.4053,-0.0786,0.9048,-12.94,-2.08,3.48
1608232,-0.4019,-0.0898,0.9033,-11.72,-1.77,4.58
1608245,-0.4038,-0.0952,0.9058,-10.25,-1.34,4.88
1608257,-0.4033,-0.1011,0.9028,-8.91,-0.92,4.94
1608270,-0.4077,-0.1104,0.9062,-7.69,-0.55,5.55
1608283,-0.4082,-0.1172,0.9067,-6.53,-0.12,6.53
1608295,-0.3979,-0.1270,0.9077,-5.25,0.00,6.47
1608308,-0.4014,-0.1304,0.9087,-3.78,0.49,6.16
1608321,-0.3994,-0.1377,0.9155,-2.75,0.79,5.98
1608333,-0.3936,-0.1436,0.9116,-1.83,0.98,5.86
1608346,-0.3936,-0.1416,0.9102,-0.73,1.28,5.62
1608359,-0.3960,-0.1431,0.9082,0.18,1.65,5.62
1608372,-0.4048,-0.1440,0.9121,0.92,1.65,5.86
1608384,-0.3955,-0.1416,0.9087,1.71,1.89,5.37
1608397,-0.4087,-0.1382,0.9111,2.32,1.95,4.15
1608410,-0.4058,-0.1357,0.9097,2.99,2.20,2.44
1608422,-0.4092,-0.1455,0.9106,3.30,2.38,2.14
1608435,-0.4209,-0.1465,0.9121,3.42,2.08,2.99
1608448,-0.4224,-0.1377,0.9067,3.78,1.83,3.54
1608460,-0.4131,-0.1436,0.9126,4.03,1.65,3.54
1608473,-0.4189,-0.1313,0.9072,3.91,1.59,3.42
1608486,-0.4141,-0.1328,0.8994,4.09,1.22,3.54
1608499,-0.4106,-0.1328,0.9033,3.97,1.10,3.78
1608511,-0.4116,-0.1333,0.9043,3.85,0.85,3.30
1608524,-0.4082,-0.1309,0.9072,3.54,0.79,2.99
1608537,-0.4062,-0.1274,0.9062,3.36,0.55,3.54
1608549,-0.4087,-0.1216,0.9077,3.05,0.24,4.64
1608562,-0.4077,-0.1240,0.9087,2.56,0.06,5.68
1608575,-0.4111,-0.1206,0.9097,2.14,-0.37,6.16
1608587,-0.4116,-0.1162,0.8994,1.65,-0.61,6.04
1608600,-0.4116,-0.1118,0.8940,1.28,-0.67,5.62
1608613,-0.4053,-0.1211,0.8911,1.04,-0.98,5.86
1608625,-0.3960,-0.1235,0.8984,0.61,-1.22,6.41
1608638,-0.3931,-0.1250,0.9023,0.31,-1.34,6.29
1608651,-0.3955,-0.1201,0.9004,0.00,-1.46,5.86
1608664,-0.4038,-0.1211,0.9033,0.24,-1.59,2.56
1608676,-0.3584,-0.0991,0.8989,-0.55,-0.49,-0.55
1608689,-0.4233,-0.1182,0.8818,0.00,-1.83,-0.18
1608702,-0.3560,-0.1353,0.9009,-1.34,-1.77,5.37
1608714,-0.4023,-0.1382,0.9097,-1.59,-3.17,7.45
1608727,-0.3926,-0.1313,0.9131,-1.83,-2.75,7.32
1608740,-0.4023,-0.1343,0.9185,-1.65,-2.87,4.94
1608752,-0.4111,-0.1499,0.9072,-1.65,-3.17,3.17
1608765,-0.3926,-0.1523,0.9077,-1.71,-3.60,2.75
1608778,-0.3931,-0.1562,0.9229,-2.08,-4.09,3.97
1608791,-0.3931,-0.1548,0.9404,-2.69,-4.64,7.08
1608803,-0.4092,-0.1382,0.9375,-3.05,-5.62,9.83
1608816,-0.4312,-0.1533,0.9512,-3.23,-5.74,10.25
1608829,-0.4370,-0.1665,0.9556,-3.17,-6.10,7.69
1608841,-0.4238,-0.1802,0.9668,-3.42,-6.16,5.00
